"CUI_inp" "CUI_inp_name" "Map_type" "CUI_out" "CUI_out_name"
"222" "C3165062" "May-Thurner Syndrome" "A" "C0155802" "Compression of vein"
"223" "C0031028" "Periapical Diseases" "A" "C0155935" "Other and unspecified diseases of pulp and periapical tissues"
"224" "C1283787" "Transfusion reaction due to allergens in blood" "G/P" "C0020517;C0496129" "Hypersensitivity;Unspecified complication following infusion, transfusion and therapeutic injection"
"225" "C0268974" "Hypertrophy of testis" "A" "C0029782" "Other specified disorders of male genital organs"
"226" "C1261504" "Congenital absence of both testes" "A" "C0405582" "Absent testicle (congenital)"
"227" "C0423703" "Genitourinary pain" "A" "C0478659" "Pelvic and perineal pain"
"228" "C0024282" "Lymphocytosis" "G/P" "C0477318" "Other specified disorders of white blood cells"
"229" "C0240295" "Mandibular hypoplasia" "G/P" "C0024508" "Major anomaly of jaw size"
"230" "C1859598" "ATAXIA, EARLY-ONSET, WITH OCULOMOTOR APRAXIA AND HYPOALBUMINEMIA" "A" "C0003635" "Apraxias"
"231" "C1849394" "Enhanced S-Cone Syndrome" "G/P" "C0035309;C0547030;C1314803;C1320640" "Retinal Diseases;Visual disturbance;Disorder of eye and adnexa NOS;Peripheral degeneration of retina"
"232" "C1336445" "Stage IV Uveal Melanoma" "G/P" "C0015397;C0496836" "Disorder of eye;Malignant tumor of eye"
"233" "C0017924" "Glycogen Storage Disease Type V" "A" "C0017919" "Glycogen Storage Disease"
"234" "C0017926" "Glycogen Storage Disease Type VII" "A" "C0017919" "Glycogen Storage Disease"
"235" "C0017927" "Glycogen Storage Disease Type VIII" "A" "C0017919" "Glycogen Storage Disease"
"236" "C1332257" "Adenocarcinoma of anus" "A" "C0153446" "Malignant neoplasm of anus"
"237" "C0236100" "Female Reproductive System Disorder" "G/P" "C0080276" "Disorder of the genitourinary system"
"238" "C0027672" "Neoplastic Syndromes, Hereditary" "A" "C1261378" "Encounter due to family history of malignant neoplasm"
"239" "C0520788" "Posttransfusion viral hepatitis" "A" "C0042721" "Viral hepatitis"
"240" "C0349788" "Arrhythmogenic Right Ventricular Dysplasia" "A" "C0348617" "Other cardiomyopathies"
"241" "C1332944" "Childhood Botryoid-Type Embryonal Rhabdomyosarcoma" "G/P" "C0027651;C0348362" "Neoplasms;Malignant neoplasm of connective and soft tissue, unspecified"
"242" "C1832590" "Craniosynostosis, Philadelphia Type" "A" "C0010278" "Craniosynostosis"
"243" "C0751094" "Cancer of Ear Auricle" "G/P" "C0496955" "Neoplasm of uncertain or unknown behavior of skin"
"244" "C2350059" "Cancer of Ear" "A" "C0346726" "Malignant neoplasm of skin of ear and external auricular canal"
"245" "C0279770" "Stage IVB adult soft tissue sarcoma" "G/P" "C0027651;C0348362" "Neoplasms;Malignant neoplasm of connective and soft tissue, unspecified"
"246" "C1333591" "Fallopian Tube Clear Cell Adenocarcinoma" "G/P" "C0153579" "Malignant neoplasm of fallopian tube"
"247" "C1333592" "Fallopian Tube Endometrioid Adenocarcinoma" "G/P" "C0153579;C0496919;C0496920;C1140680" "Malignant neoplasm of fallopian tube;Neoplasm of uncertain or unknown behavior of uterus;Neoplasm of uncertain or unknown behavior of ovary;Malignant neoplasm of ovary"
"248" "C1517119" "Fallopian Tube Mucinous Adenocarcinoma" "G/P" "C0153579" "Malignant neoplasm of fallopian tube"
"249" "C1517124" "Fallopian Tube Serous Adenocarcinoma" "G/P" "C0153579" "Malignant neoplasm of fallopian tube"
"250" "C1336857" "Undifferentiated Fallopian Tube Carcinoma" "G/P" "C0153579" "Malignant neoplasm of fallopian tube"
"251" "C0232213" "Fusion beat" "A" "C0151517;C0151636" "Complete atrioventricular block;Premature ventricular contractions"
"252" "C0746105" "Chronic interstitial lung disease" "A" "C0206062" "Lung Diseases, Interstitial"
"253" "C1619702" "Device related infection" "G/P" "C0348336;C0869099" "Other and unspecified infectious diseases;Other complications of internal prosthetic devices, implants and grafts, NEC in ICD10"
"254" "C0278806" "Malignant neoplasm of gallbladder localized" "A" "C0153452" "Malignant neoplasm of gallbladder"
"255" "C1852271" "Auditory neuropathy" "G/P" "C0018784" "Sensorineural Hearing Loss (disorder)"
"256" "C0013575" "Ectodermal Dysplasia" "A" "C0158795;C1706004;C2363246" "Other and unspecified congenital anomalies;Anhydrotic Ectodermal Dysplasias;Other specified congenital malformations of skin"
"257" "C0851241" "nervous disorder" "O" "C0027765" "nervous system disorder"
"258" "C0869332" "Deprivation of water" "A" "C0013680" "Effects of thirst"
"259" "C0235592" "Cervical lymphadenopathy" "A" "C0478664;C0497156" "Localized enlarged lymph nodes;Lymphadenopathy"
"260" "C0267366" "Small intestinal stasis syndrome" "G/P" "C0021831" "Intestinal Diseases"
"261" "C2959722" "Small bowel bacterial overgrowth syndrome" "A" "C0348095" "Bacterial intestinal infection, unspecified"
"262" "C1443892" "Chronic Q Fever" "A" "C0034362" "Q Fever"
"263" "C0340896" "Vascular graft infection" "G/P" "C0348336;C0478489" "Other and unspecified infectious diseases;Unspecified complication of cardiac and vascular prosthetic device, implant and graft"
"264" "C0020608" "Hypodontia" "A" "C0399352" "Developmental absence of tooth"
"265" "C0887866" "Monckeberg Medial Calcific Sclerosis" "G/P" "C0006705;C0017327;C0085096;C0155764" "Calcium Metabolism Disorders;Generalized atherosclerosis;Peripheral Vascular Diseases;Unspecified disorders of arteries and arterioles"
"266" "C1406436" "aorta thoracic; traumatic rupture" "A" "C0160690" "Injury of thoracic aorta"
"267" "C0003496" "Aortic Rupture" "G/P" "C0178324;C0340629" "Vascular System Injuries;Aortic aneurysm without mention of rupture NOS"
"268" "C0019287" "Epigastric hernia" "A" "C0178282" "Hernia of abdominal cavity"
"269" "C0560636" "Pelvic injury" "A" "C0478267" "Unspecified injury of abdomen, lower back and pelvis"
"270" "C1285227" "Degenerative disorder of bone" "G/P" "C0005940" "Bone Diseases"
"271" "C0403673" "Retrograde ejaculation" "A" "C0029782" "Other specified disorders of male genital organs"
"272" "C2347747" "Adult Classical Hodgkin Lymphoma" "G/P" "C0019829" "Hodgkin Disease"
"273" "C1285391" "Obesity associated disorder" "O" "C0028754" "Obesity"
"274" "C0751559" "Pulsatile Tinnitus" "A" "C0040264" "Tinnitus"
"275" "C1516856" "Endometrial Mixed Adenocarcinoma" "G/P" "C0007103;C0153567" "Malignant neoplasm of endometrium;Uterine Cancer"
"276" "C0858618" "Dyschromatopsia" "G/P" "C0152187;C0547030;C3665346" "Amblyopia ex anopsia;Visual disturbance;Unspecified visual loss"
"277" "C0221060" "Mobius Syndrome" "A" "C0432066" "Congenital malformation syndromes affecting facial appearance"
"278" "C0013449" "Ear Neoplasms" "A" "C0496955" "Neoplasm of uncertain or unknown behavior of skin"
"279" "C0342546" "Premature adrenarche" "A" "C0034013;C0348461" "Precocious Puberty;Other adrenocortical overactivity"
"280" "C0027438" "Nasopharyngeal Diseases" "A" "C0264221" "Disorder of upper respiratory system"
"281" "C0238419" "Fournier Gangrene" "A" "C0042374" "Male genital organ vascular diseases"
"282" "C0522621" "Sessile polyp" "G/P" "C0027651" "Neoplasms"
"283" "C0577034" "Lesion of rectum" "G/P" "C0012242;C0152945" "Digestive System Disorders;Gastrointestinal anthrax"
"284" "C1844671" "Dermoids of cornea" "A" "C0010034" "Corneal Diseases"
"285" "C0276242" "Equine viral rhinopneumonitis" "G/P" "C0348186" "Herpesviral infection, unspecified"
"286" "C1997348" "Congenital inguinal hernia" "A" "C0494745" "Unilateral or unspecified inguinal hernia, without obstruction or gangrene"
"287" "C2039715" "systolic congestive heart failure" "G/P" "C0018801" "Heart failure"
"288" "C0221223" "Adherent placenta" "G/P" "C0266746" "Malformation of placenta"
"289" "C1274593" "Sun-induced wrinkles" "A" "C0477498" "Other skin changes due to chronic exposure to nonionizing radiation"
"290" "C0877400" "Vertebral lesion" "A" "C0037933" "Spinal Diseases"
"291" "C0561249" "Laceration of wrist" "A" "C0495900" "Open wound of wrist and hand part, part unspecified"
"292" "C0273474" "Injury of radial artery" "G/P" "C0160742;C0452059;C0478311;C0495884" "Injury of blood vessels of upper extremity;Injury of radial artery at wrist and hand level;Injury of other blood vessels at wrist and hand level;Injury of radial artery at forearm level"
"293" "C0949658" "Cardiomyopathy, Hypertrophic, Familial" "A" "C0348615" "Other hypertrophic cardiomyopathy"
"294" "C1860646" "Tune Deafness" "G/P" "C0013447;C0349091;C0349325;C1384666" "Ear Diseases;Unspecified mental disorder due to brain damage and dysfunction and to physical disease;Developmental disorder of speech and language, unspecified;hearing impairment"
"295" "C0264789" "Familial cardiomyopathy" "G/P" "C0878544" "Cardiomyopathies"
"296" "C0030790" "Pelvic Infection" "G/P" "C0005940;C0029443" "Bone Diseases;Osteomyelitis"
"297" "C0600086" "Toxic goiter" "A" "C0342122" "Toxic diffuse goiter"
"298" "C1841972" "Glucocorticoid Receptor Deficiency" "G/P" "C0025517" "Metabolic Diseases"
"299" "C0022118" "Transient ischemia" "G/P" "C0348668;C0728936" "Other and unspecified disorders of the circulatory system;Disorder of circulatory system"
"300" "C0403414" "Acute post-streptococcal glomerulonephritis" "G/P" "C0451765;C0477713" "Glomerular disorders in neoplastic diseases;Glomerular disorders in infectious and parasitic diseases classified elsewhere"
"301" "C1320207" "Invasive streptococcal disease" "G/P" "C0038395" "Streptococcal Infections"
"302" "C1444629" "Acquired esotropia" "A" "C0014877" "Esotropia"
"303" "C0854536" "Streptococcal pyoderma" "G/P" "C0038395;C0178298" "Streptococcal Infections;Skin and subcutaneous tissue disorders"
"304" "C0151826" "Retrosternal pain" "A" "C0008031;C0232286" "Chest Pain;Precordial pain"
"305" "C0010930" "Dacryocystitis" "A" "C0339129" "Acute inflammation of lacrimal passages"
"306" "C2981926" "Stage III Skin Melanoma" "G/P" "C0151779" "Cutaneous Melanoma"
"307" "C3697507" "Pulmonary hypertension in lymphangioleiomyomatosis" "G/P" "C0024221;C0029582;C0152171;C0154103;C0206062;C0348704" "Lymphangioma;Other respiratory system diseases;Idiopathic pulmonary hypertension;Neoplasm of uncertain behavior of trachea, bronchus and lung;Lung Diseases, Interstitial;Other specified interstitial pulmonary diseases"
"308" "C0344479" "Spinal Cord Myelodysplasia" "A" "C0477975;C0478074;C0495480" "Other specified congenital malformations of spinal cord;Other congenital malformations of spine, not associated with scoliosis;Hypoplasia and dysplasia of spinal cord"
"309" "C1336220" "Stage IIIB Uterine Corpus Cancer" "G/P" "C0153574" "Malignant Uterine Corpus Neoplasm"
"310" "C0413070" "Paraquat toxicity" "G/P" "C0275009" "Pesticide poisoning"
"311" "C0162819" "Skin Diseases, Vascular" "A" "C0085096;C0262988;C0343081;C0477527;C0477529;C1405867" "Peripheral Vascular Diseases;Vasculitis of the skin;Livedoid vasculitis;Other vasculitis limited to skin;Other specified disorders of skin and subcutaneous tissue;Pigmented purpuric dermatosis"
"312" "C0431370" "Atrophy of corpus callosum" "A" "C0431366" "Congenital malformation of corpus callosum"
"313" "C0339985" "Idiopathic bronchiectasis" "G/P" "C0006267" "Bronchiectasis"
"314" "C0409635" "Rheumatoid arthritis of ankle" "A" "C0003873" "Rheumatoid Arthritis"
"315" "C0936249" "Eczema Vaccinatum" "G/P" "C0019348;C0477474" "Herpes Simplex Infections;Dermatitis and eczema"
"316" "C0275911" "Tuberculosis of intestines" "A" "C0152717" "Tuberculosis of intestines, peritoneum and mesenteric glands"
"317" "C3163649" "Functionless pituitary neoplasm" "G/P" "C0496944" "Neoplasm of uncertain or unknown behavior of pituitary gland"
"318" "C2887935" "chronic hepatic failure with coma" "G/P" "C0400930" "Chronic hepatic failure"
"319" "C2315621" "Chronic rejection of liver transplant" "G/P" "C0451706;C0496156" "Liver transplant failure and rejection;Failure and rejection of unspecified transplanted organ and tissue"
"320" "C2717990" "Corneal Wavefront Aberration" "G/P" "C0010034;C0034951" "Corneal Diseases;Refractive Errors"
"321" "C3266123" "Serrated polyp" "G/P" "C0027651" "Neoplasms"
"322" "C1096448" "Bronchopneumopathy" "O" "C0006285" "Bronchopneumonia"
"323" "C0949142" "Intraventricular hemorrhage, grade I" "G/P" "C0475589;C0475590;C0475591;C0495415" "Intraventricular (nontraumatic) hemorrhage, grade 1, of fetus and newborn;Intraventricular (nontraumatic) hemorrhage, grade 2, of fetus and newborn;Intraventricular (nontraumatic) hemorrhage, grade 3, of fetus and newborn;Unspecified intraventricular (nontraumatic) hemorrhage of fetus and newborn"
"324" "C0856054" "Mental status changes" "G/P" "C0004936;C0478136" "Mental disorders;Other and unspecified symptoms and signs involving cognitive functions and awareness"
"325" "C1836824" "Amish Infantile Epilepsy Syndrome" "A" "C0014544" "Epilepsy"
"326" "C3489704" "Vision Disability" "G/P" "C0547030;C1314803" "Visual disturbance;Disorder of eye and adnexa NOS"
"327" "C0002959" "Angiectasis" "G/P" "C0348658;C0348667;C0348668;C0494891" "Other specified disorders of veins;Other specified disorders of circulatory system in diseases classified elsewhere;Other and unspecified disorders of the circulatory system;Chronic ulcer of skin, not elsewhere classified"
"328" "C2981371" "Stage IB Esophageal Adenocarcinoma" "G/P" "C0546837" "Malignant neoplasm of esophagus"
"329" "C1336158" "Stage IIA Esophageal Adenocarcinoma" "G/P" "C0546837" "Malignant neoplasm of esophagus"
"330" "C1336180" "Stage IIB Esophageal Adenocarcinoma" "G/P" "C0546837" "Malignant neoplasm of esophagus"
"331" "C2981372" "Stage IIIA Esophageal Adenocarcinoma" "G/P" "C0546837" "Malignant neoplasm of esophagus"
"332" "C2981373" "Stage IIIB Esophageal Adenocarcinoma" "G/P" "C0546837" "Malignant neoplasm of esophagus"
"333" "C2981374" "Stage IIIC Esophageal Adenocarcinoma" "G/P" "C0546837" "Malignant neoplasm of esophagus"
"334" "C0013419" "Cervical dystocia" "G/P" "C0152156" "Obstructed labor"
"335" "C0264614" "Hypernasality" "A" "C0495696" "Hypernasality and hyponasality"
"336" "C1285186" "Complement component deficiency" "A" "C0272242" "Complement deficiency disease"
"337" "C1857586" "CONOTRUNCAL HEART MALFORMATIONS (disorder)" "A" "C0018798" "Congenital Heart Defects"
"338" "C1858680" "Familial encephalopathy with neuroserpin inclusion bodies" "A" "C0477365" "Other specified degenerative diseases of nervous system"
"339" "C1384901" "Cystic Disease Of Lung" "G/P" "C0265780;C0348712" "Congenital absence of lung;Other disorders of lung"
"340" "C1864436" "Muenke Syndrome" "A" "C0010278" "Craniosynostosis"
"341" "C0852030" "Pulmonary embolism and thrombosis" "G/P" "C0348668" "Other and unspecified disorders of the circulatory system"
"342" "C0024118" "Lung Diseases, Parasitic" "G/P" "C0029582;C0155866;C0265780;C0348295;C0348712;C0348713" "Other respiratory system diseases;Inhalational anthrax;Congenital absence of lung;Unspecified parasitic disease;Other disorders of lung;Other specified respiratory disorders"
"343" "C0340933" "Disorder of implantable defibrillator" "A" "C0478489" "Unspecified complication of cardiac and vascular prosthetic device, implant and graft"
"344" "C0221785" "Pain in wrist" "A" "C0003862" "Arthralgia"
"345" "C0041343" "Tubo-ovarian abscess" "A" "C0036133" "Tubo-ovarian inflammatory disease"
"346" "C0242528" "Azotemia" "G/P" "C0035078" "Kidney Failure"
"347" "C0206718" "Ganglioneuroblastoma" "G/P" "C0027651;C0153509;C0153633;C0154117;C0348359;C0348362;C0349015;C0349016;C0496936;C0750887" "Neoplasms;Malignant tumor of bone and articular cartilage;Malignant neoplasm of brain;Neoplasm of uncertain behaviour of adrenal gland;Malignant neoplasm of peripheral nerves and autonomic nervous system;Malignant neoplasm of connective and soft tissue, unspecified;Neoplasm of uncertain or unknown behavior of brain, supratentorial;Neoplasm of uncertain or unknown behavior of brain, infratentorial;Neoplasm of uncertain or unknown behavior of brain, unspecified;Adrenal Cancer"
"348" "C1456873" "alpha^+^ Thalassemia" "A" "C0002312" "alpha-Thalassemia"
"349" "C0341163" "Gastric ulcer with perforation" "A" "C0155982" "Gastric ulcer, chronic or unspecified with perforation"
"350" "C0333292" "Perforated ulcer" "G/P" "C0494891" "Chronic ulcer of skin, not elsewhere classified"
"351" "C0851139" "Malignant neoplasm of larnyx stage IV" "G/P" "C0007107" "Malignant neoplasm of larynx"
"352" "C0011317" "Denial (Psychology)" "G/P" "C0004936;C0478140" "Mental disorders;Other symptoms and signs involving emotional state"
"353" "C3280314" "Combined Malonic and Methylmalonic Aciduria" "A" "C0348484" "Other disorders of branched-chain amino-acid metabolism"
"354" "C0342793" "Malonic aciduria" "G/P" "C0268634" "Disorder of fatty acid metabolism"
"355" "C0269251" "Mammary fistula" "G/P" "C0006145;C0477529" "Breast Diseases;Other specified disorders of skin and subcutaneous tissue"
"356" "C0866241" "Mammillary fistula" "O" "C0006145;C3495439" "Breast Diseases;Inflammatory disorder of breast"
"357" "C0237811" "Acute Psychotic Episode" "G/P" "C0233407;C0349204;C0349709" "Disorientation;Nonorganic psychosis;Acute schizophrenia-like psychotic disorder"
"358" "C0035312" "Retinal Drusen" "A" "C0339436;C0339438" "Degeneration of macula and posterior pole;Other retinal disorders"
"359" "C0742749" "left sided congestive heart failure" "G/P" "C0018802" "Congestive heart failure"
"360" "C0342965" "Disorder of blood gas" "G/P" "C0025517" "Metabolic Diseases"
"361" "C0395955" "Tinnitus, Noise Induced" "G/P" "C0040264;C0494559" "Tinnitus;Diseases of inner ear"
"362" "C0268486" "Hereditary hypertyrosinemia" "G/P" "C0268482;C0348483" "DIsturbance of tyrosine metabolism;Other disorders of aromatic amino-acid metabolism"
