"CUI_inp" "CUI_inp_name" "Map_type" "CUI_out" "CUI_out_name"
"214" "C1862598" "Acanthocytosis With Hypobetalipoproteinemia" "G/P" "C0020623" "Hypolipoproteinemias"
"215" "C1321554" "Bacterial shell rot" "G/P" "C0004623;C0037272" "Bacterial Infections;Disease of Skin and Appendages"
"216" "C3695127" "Astrocytoma of brain" "A" "C0153633" "Malignant neoplasm of brain"
"217" "C3839044" "Compensated liver disease" "A" "C0023895" "Liver diseases"
"218" "C0559332" "Fracture of bone graft" "A" "C0478493" "Mechanical complication of other bone devices, implants and grafts"
"219" "C0267491" "Ulceration of colon" "A" "C0151971" "Primary ulcer of intestine"
"220" "C1276061" "Acute non-ST segment elevation myocardial infarction (disorder)" "A" "C0155626" "Acute myocardial infarction"
"221" "C0729577" "Post-immunization encephalitis" "G/P" "C0014058;C0274310;C0869272" "Encephalitis, myelitis and encephalomyelitis;Complication of surgical and medical care, unspecified;Complications of surgical and medical care, not elsewhere classified in ICD10CM"
"222" "C0700080" "Vascular proliferation" "G/C" "C0086692;C0263978;C0348668" "Benign Neoplasm;Disorder of soft tissue;Other and unspecified disorders of the circulatory system"
"223" "C3642255" "Low Grade Ovarian Serous Adenocarcinoma" "G/P" "C0006826;C0027651;C1140680" "Malignant Neoplasms;Neoplasms;Malignant neoplasm of ovary"
"224" "C0346989" "Secondary malignant neoplasm of the peritoneum" "A" "C0036528" "Secondary malignant neoplasm of retroperitoneum and peritoneum"
"225" "C0339968" "Neonatal pneumonia" "G/P" "C0032285;C0701161" "Pneumonia;Respiratory condition of newborn, unspecified"
"226" "C0578437" "Ischemic foot" "G/P" "C0029822;C0158360" "Other specified peripheral vascular diseases;Ledderhose disease"
"227" "C0866187" "Renal embolism" "G/P" "C0042075;C0348668" "Urologic Diseases;Other and unspecified disorders of the circulatory system"
"228" "C0031121" "Peripheral neuralgia" "A" "C0152025;C0494994" "Polyneuropathy;Neuralgia and neuritis, unspecified"
"229" "C0241394" "Pain in thumb" "A" "C0030196" "Pain in limb"
"230" "C0012644" "Animal Disease Models" "G/C" "C0478147" "General symptoms and signs (R50-R69)"
"231" "C3662093" "Chronic pain due to malignancy" "G/P" "C0030193;C0478148" "Pain;Other chronic pain"
"232" "C0009568" "Complications of transplanted organ" "G/S" "C0496137" "Unspecified complication of procedure"
"233" "C0686055" "Secondary malignant neoplasm of esophagus" "A" "C0348384" "Secondary malignant neoplasm of other digestive organ"
"234" "C3839722" "Type I diabetes mellitus in remission" "A" "C0494284" "Type 1 diabetes mellitus without complication"
"235" "C0333350" "Pannus" "G/C" "C0085109" "Corneal Neovascularization"
"236" "C0541786" "LE arthritis" "O" "C0022408;C0024141;C0041296;C0343426;C0409974;C0477583;C0477583" "Arthropathy;Lupus Erythematosus, Systemic;Tuberculosis;Tuberculosis of skin and subcutaneous tissue;Lupus Erythematosus;Systemic involvement of connective tissue, unspecified;Systemic involvement of connective tissue, unspecified"
"237" "C0744131" "Foot infection fungal NOS" "A" "C0040259" "Tinea Pedis"
"238" "C0340970" "Congenital neutropenia" "G/P" "C0001824;C0021051;C1261378" "Agranulocytosis;Immunologic Deficiency Syndromes;Encounter due to family history of malignant neoplasm"
"239" "C0685110" "Secondary malignant neoplasm of heart" "A" "C0153684" "Secondary malignant neoplasm of other specified sites"
"240" "C3826786" "Adenovirus diseases" "A" "C0001486" "Adenovirus Infections"
"241" "C0265862" "Abdominal heart" "A" "C0477999" "Other specified congenital malformations of heart"
"242" "C1442826" "Neonatal necrotizing enterocolitis" "A" "C0520459" "Enterocolitis, Necrotizing"
"243" "C3827793" "Transient Hypothyroxinemia of Prematurity" "G/P" "C0040128" "Thyroid Diseases"
"244" "C0850918" "spine degeneration" "A" "C0038019" "Spondylosis"
"245" "C2938912" "White matter hyperintensities" "O" "C0037773" "Spastic Paraplegia, Hereditary"
"246" "C0271651" "Impaired glucose tolerance in obese" "G/P" "C0159069;C0348486" "abnormal glucose tolerance test;Other disorders of intestinal carbohydrate absorption"
"247" "C0277543" "Functional disease present" "G/C" "C0478147" "General symptoms and signs (R50-R69)"
"248" "C3853140" "Osteoporotic fracture of bone" "G/P" "C0016655" "Multiple fractures"
"249" "C0342791" "Carnitine-Acylcarnitine Translocase Deficiency" "G/P" "C0268634" "Disorder of fatty acid metabolism"
"250" "C1334974" "Non-Cutaneous Melanoma" "G/P" "C0151779" "Cutaneous Melanoma"
"251" "C0560024" "Swelling of eyelid" "A" "C0478660" "Localized swelling, mass and lump, head"
"252" "C0549124" "Arterial embolism" "A" "C0013924" "Embolism and thrombosis of unspecified artery"
"253" "C3829229" "Macrometastasis" "G/P" "C0027651" "Neoplasms"
"254" "C0413631" "Cyclophosphamide adverse reaction" "G/P" "C0478506" "Unspecified adverse effect of drug or medicament"
"255" "C0279942" "metastatic childhood soft tissue sarcoma" "G/P" "C0006826;C0027651;C0348362" "Malignant Neoplasms;Neoplasms;Malignant neoplasm of connective and soft tissue, unspecified"
"256" "C3828476" "Primary Hypoparathyroidism" "G/P" "C0020626" "Hypoparathyroidism"
"257" "C3812886" "Idiopathic environmental intolerance" "A" "C0476606" "Problem related to physical environment, unspecified"
"258" "C1282482" "Local recurrence of malignant tumor of prostate" "A" "C0376358" "Malignant neoplasm of prostate"
"259" "C3831782" "Acute bacterial otitis externa" "G/P" "C0003177;C0339752;C0339753;C0477434" "Cutaneous anthrax;Abscess of external ear;Cellulitis of external ear;Other infective otitis externa"
"260" "C0868130" "Exposure to sound waves NOS" "O" "C0700522" "Exposure to noise causing accidental injury"
"261" "C1698510" "Bacterial otitis media" "G/P" "C0004623;C0029882;C2939130" "Bacterial Infections;Otitis Media;Other bacterial diseases"
"262" "C1290147" "Disorder of lumbar spine" "A" "C3241938" "Dorsopathy"
"263" "C1997182" "Nutritional deficiency in pregnancy" "G/P" "C0162429;C0495314" "Malnutrition;Endocrine, nutritional and metabolic disease complicating pregnancy, childbirth and puerperium"
"264" "C1852092" "DIABETES MELLITUS, INSULIN-DEPENDENT, 2" "A" "C0011854" "Diabetes Mellitus, Insulin-Dependent"
"265" "C2020284" "Stickler syndrome, type 1" "A" "C0003864;C0018784" "Arthritis;Sensorineural Hearing Loss (disorder)"
"266" "C3495801" "Granulomatosis with polyangiitis" "A" "C0043092" "Wegener Granulomatosis"
"267" "C0154682" "Lateral Sclerosis" "A" "C0085084" "Motor Neuron Disease"
"268" "C1838261" "DIABETES MELLITUS, INSULIN-DEPENDENT, 4" "A" "C0011854" "Diabetes Mellitus, Insulin-Dependent"
"269" "C3838848" "Osteochondral defect of talus" "G/P" "C0007302;C0022408" "Cartilage Diseases;Arthropathy"
"270" "C0268696" "Feline lower urinary tract disease" "G/P" "C0042075;C0156279" "Urologic Diseases;Urethral syndrome"
"271" "C2869937" "Unspecified injury of ankle" "G/P" "C0348772" "Unspecified injury of ankle and foot"
"272" "C0027412" "Opioid-Related Disorders" "G/P" "C0494395;C0556008" "Mental and behavioral disorders due to multiple drug use and use of psychoactive substances, unspecified mental and behavioral disorder;Mental and behavioral disorders due to psychoactive substance use (F10-F19)"
"273" "C0796528" "previously treated childhood rhabdomyosarcoma" "G/P" "C0027651;C0154125;C0348362" "Neoplasms;Neoplasm of uncertain behavior of soft tissues;Malignant neoplasm of connective and soft tissue, unspecified"
"274" "C0278649" "recurrent childhood rhabdomyosarcoma" "G/P" "C0027651;C0154125;C0348362" "Neoplasms;Neoplasm of uncertain behavior of soft tissues;Malignant neoplasm of connective and soft tissue, unspecified"
"275" "C0279943" "recurrent childhood soft tissue sarcoma" "G/P" "C0027651;C0348362" "Neoplasms;Malignant neoplasm of connective and soft tissue, unspecified"
"276" "C0279919" "childhood lymphocyte predominant Hodgkin's lymphoma" "G/P" "C0019829" "Hodgkin Disease"
"277" "C0279915" "stage I childhood Hodgkin's lymphoma" "G/P" "C0019829" "Hodgkin Disease"
"278" "C0279914" "stage II childhood Hodgkin's lymphoma" "G/P" "C0019829" "Hodgkin Disease"
"279" "C0280192" "recurrent adult Burkitt's lymphoma" "G/P" "C0006413" "Burkitt Lymphoma"
"280" "C0950124" "Papillomavirus Infections" "A" "C0009663" "Condylomata Acuminata"
"281" "C0236736" "Cocaine-Related Disorders" "G/P" "C0494395;C0556008" "Mental and behavioral disorders due to multiple drug use and use of psychoactive substances, unspecified mental and behavioral disorder;Mental and behavioral disorders due to psychoactive substance use (F10-F19)"
"282" "C0041182" "Trophoblastic Neoplasms" "G/P" "C0027651" "Neoplasms"
"283" "C0008497" "Choriocarcinoma" "G/P" "C0006826;C0020217;C0027651;C0032045;C0346521" "Malignant Neoplasms;Hydatidiform Mole;Neoplasms;Placenta Disorders;Neoplasm of uncertain behavior of female genital organ"
"284" "C0007771" "Intracranial Arteriosclerosis" "G/P" "C0007820;C0017327" "Cerebrovascular Disorders;Generalized atherosclerosis"
"285" "C0278608" "adult liposarcoma" "G/P" "C0027651;C0348362" "Neoplasms;Malignant neoplasm of connective and soft tissue, unspecified"
"286" "C0278665" "recurrent adult soft tissue sarcoma" "G/P" "C0027651;C0348362" "Neoplasms;Malignant neoplasm of connective and soft tissue, unspecified"
"287" "C0278663" "stage III adult soft tissue sarcoma" "G/P" "C0027651;C0348362" "Neoplasms;Malignant neoplasm of connective and soft tissue, unspecified"
"288" "C0278664" "Stage IV adult soft tissue sarcoma" "G/P" "C0027651;C0348362" "Neoplasms;Malignant neoplasm of connective and soft tissue, unspecified"
"289" "C0751251" "Secondary Insomnia" "G/P" "C0021603" "Sleep Initiation and Maintenance Disorders"
"290" "C0877854" "Cerebral Arteriosclerosis" "A" "C0007775;C0007820" "Cerebral Atherosclerosis;Cerebrovascular Disorders"
"291" "C0278869" "extraocular extension melanoma" "G/P" "C0015397;C0496836" "Disorder of eye;Malignant tumor of eye"
"292" "C0346373" "Malignant melanoma of iris" "G/P" "C0154907;C0496833;C0496836" "Disorder of iris and ciliary body;Malignant neoplasm of ciliary body;Malignant tumor of eye"
"293" "C0279617" "lentigo maligna malignant melanoma" "G/P" "C0151779" "Cutaneous Melanoma"
"294" "C0334438" "Superficial spreading malignant melanoma of skin" "A" "C0151779" "Cutaneous Melanoma"
"295" "C0236733" "Amphetamine-Related Disorders" "G/P" "C0494395" "Mental and behavioral disorders due to multiple drug use and use of psychoactive substances, unspecified mental and behavioral disorder"
"296" "C0270804" "Spastic Diplegia Cerebral Palsy" "A" "C0023882" "Little's Disease"
"297" "C0524598" "Fractures, Occult" "G/P" "C0478393" "Other injuries of unspecified body region"
"298" "C0280379" "Nasopharyngeal lymphoepithelioma stage I" "G/P" "C0153392" "Malignant neoplasm of nasopharynx"
"299" "C0280378" "Nasopharyngeal squamous cell carcinoma stage I" "G/P" "C0153392" "Malignant neoplasm of nasopharynx"
"300" "C0280381" "Nasopharyngeal lymphoepithelioma stage II" "G/P" "C0153392" "Malignant neoplasm of nasopharynx"
"301" "C0280380" "Nasopharyngeal squamous cell carcinoma stage II" "G/P" "C0153392" "Malignant neoplasm of nasopharynx"
"302" "C0280383" "Nasopharyngeal lymphoepithelioma stage III" "G/P" "C0153392" "Malignant neoplasm of nasopharynx"
"303" "C0280382" "Nasopharyngeal squamous cell carcinoma stage III" "G/P" "C0153392" "Malignant neoplasm of nasopharynx"
"304" "C0280385" "Nasopharyngeal lymphoepithelioma stage IV" "G/P" "C0153392" "Malignant neoplasm of nasopharynx"
"305" "C0280384" "Nasopharyngeal squamous cell carcinoma stage IV" "G/P" "C0153392" "Malignant neoplasm of nasopharynx"
"306" "C0024304" "Lymphoma, Mixed-Cell" "G/P" "C0024305" "Lymphoma, Non-Hodgkin"
"307" "C0280190" "recurrent adult immunoblastic large cell lymphoma" "G/P" "C0079746" "Immunoblastic Large-Cell Lymphoma"
"308" "C0280191" "recurrent adult lymphoblastic lymphoma" "G/P" "C0079748" "Precursor cell lymphoblastic lymphoma"
"309" "C0280182" "recurrent grade 1 follicular lymphoma" "G/P" "C0024301" "Lymphoma, Follicular"
"310" "C0280183" "recurrent grade 2 follicular lymphoma" "G/P" "C0079758" "Lymphoma, Mixed-Cell, Follicular"
"311" "C0280185" "recurrent grade 3 follicular lymphoma" "G/P" "C1264190" "Follicular non-Hodgkin's lymphoma, large cell (clinical)"
"312" "C1541273" "recurrent marginal zone lymphoma" "G/P" "C0348396" "B-cell lymphoma, unspecified"
"313" "C0280166" "stage III adult Burkitt's lymphoma" "G/P" "C0006413" "Burkitt Lymphoma"
"314" "C0280162" "stage III adult diffuse large cell lymphoma" "G/P" "C0024305" "Lymphoma, Non-Hodgkin"
"315" "C0280164" "stage III adult immunoblastic large cell lymphoma" "G/P" "C0079746" "Immunoblastic Large-Cell Lymphoma"
"316" "C0280165" "stage III adult lymphoblastic lymphoma" "G/P" "C0079748" "Precursor cell lymphoblastic lymphoma"
"317" "C0280156" "stage III grade 1 follicular lymphoma" "G/P" "C0024301" "Lymphoma, Follicular"
"318" "C0280157" "stage III grade 2 follicular lymphoma" "G/P" "C0079758" "Lymphoma, Mixed-Cell, Follicular"
"319" "C0280159" "stage III grade 3 follicular lymphoma" "G/P" "C1264190" "Follicular non-Hodgkin's lymphoma, large cell (clinical)"
"320" "C0677714" "Mantle cell lymphoma stage III" "G/P" "C0024305" "Lymphoma, Non-Hodgkin"
"321" "C1541269" "stage III marginal zone lymphoma" "G/P" "C0348396" "B-cell lymphoma, unspecified"
"322" "C0855100" "B-cell small lymphocytic lymphoma stage III" "G/P" "C0348396" "B-cell lymphoma, unspecified"
"323" "C0280179" "stage IV adult Burkitt's lymphoma" "G/P" "C0006413" "Burkitt Lymphoma"
"324" "C0280175" "stage IV adult diffuse large cell lymphoma" "G/P" "C0024305" "Lymphoma, Non-Hodgkin"
"325" "C0280177" "stage IV adult immunoblastic large cell lymphoma" "G/P" "C0079746" "Immunoblastic Large-Cell Lymphoma"
"326" "C0280178" "stage IV adult lymphoblastic lymphoma" "G/P" "C0079748" "Precursor cell lymphoblastic lymphoma"
"327" "C0280169" "stage IV grade 1 follicular lymphoma" "G/P" "C0024301" "Lymphoma, Follicular"
"328" "C0280170" "stage IV grade 2 follicular lymphoma" "G/P" "C0079758" "Lymphoma, Mixed-Cell, Follicular"
"329" "C0280172" "stage IV grade 3 follicular lymphoma" "G/P" "C1264190" "Follicular non-Hodgkin's lymphoma, large cell (clinical)"
"330" "C0855101" "B-cell small lymphocytic lymphoma stage IV" "G/P" "C0348396" "B-cell lymphoma, unspecified"
"331" "C0751666" "Canavan Disease, Infantile" "G/P" "C0002514;C0085584;C0154725;C0178266;C0348489" "Amino Acid Metabolism, Inborn Errors;Encephalopathies;Other disorders of nervous system;Other disorders of central nervous system;Other sphingolipidosis"
"332" "C0241932" "X-linked hypogammaglobulinemia" "A" "C0494249" "Hereditary hypogammaglobulinemia"
"333" "C0272236" "Hyperimmunoglobulin M syndrome" "A" "C0740331" "Immunodeficiency with increased immunoglobulin M"
"334" "C1134441" "unusual cancers of childhood" "G/P" "C0027651" "Neoplasms"
"335" "C0011303" "Demyelinating Diseases" "G/P" "C0524851" "Neurodegenerative Disorders"
"336" "C0030785" "Pelvic abscess" "G/P" "C0080276;C0494816" "Disorder of the genitourinary system;Cutaneous abscess, furuncle and carbuncle of trunk"
"337" "C0376634" "Craniofacial Abnormalities" "G/P" "C0151491" "Congenital musculoskeletal anomalies"
"338" "C0524948" "Maxillofacial Abnormalities" "G/P" "C0151491" "Congenital musculoskeletal anomalies"
"339" "C0272138" "Erythroblastosis" "G/P" "C0018939" "Hematological Disease"
"340" "C0042636" "Vibrio Infections" "G/P" "C0004623;C2939130" "Bacterial Infections;Other bacterial diseases"
"341" "C0862200" "Mycosis fungoides/Sezary syndrome recurrent" "G/P" "C0026948" "Mycosis Fungoides"
"342" "C0278805" "Small Intestinal Lymphoma" "A" "C0024305" "Lymphoma, Non-Hodgkin"
"343" "C0278472" "stage III adult Hodgkin's lymphoma" "G/P" "C0019829" "Hodgkin Disease"
"344" "C0280425" "Adult T-cell lymphoma/leukaemia stage III" "G/P" "C0023493" "Adult T-Cell Lymphoma/Leukemia"
"345" "C0278570" "Cutaneous T-cell lymphoma stage III" "G/P" "C0026948;C0494171" "Mycosis Fungoides;Other and unspecified T-cell lymphomas"
"346" "C0862221" "Mycosis fungoides/Sezary syndrome stage III" "G/P" "C0026948" "Mycosis Fungoides"
"347" "C0278473" "stage IV adult Hodgkin's lymphoma" "G/P" "C0019829" "Hodgkin Disease"
"348" "C0280426" "Adult T-cell lymphoma/leukaemia stage IV" "G/P" "C0023493" "Adult T-Cell Lymphoma/Leukemia"
"349" "C0278573" "Mycosis fungoides stage IV" "G/P" "C0026948" "Mycosis Fungoides"
"350" "C0021890" "Intraoperative Complications" "G/C" "C0478147;C0496137;C3263723" "General symptoms and signs (R50-R69);Unspecified complication of procedure;Traumatic injury"
"351" "C0423772" "Cutaneous Fistula" "A" "C0406047;C0477529" "Local infection skin/subcut tissue NOS;Other specified disorders of skin and subcutaneous tissue"
"352" "C0400967" "Liver transplant disorder" "G/P" "C0023895" "Liver diseases"
"353" "C0497550" "Benign neurologic neoplasms" "A" "C0347509" "Benign neoplasm of central nervous system"
"354" "C2986701" "Stage III Borderline Ovarian Surface Epithelial-Stromal Tumor" "G/P" "C0006826;C0027651;C1140680" "Malignant Neoplasms;Neoplasms;Malignant neoplasm of ovary"
"355" "C0279920" "childhood lymphocyte depletion Hodgkin's lymphoma" "G/P" "C0152267" "Hodgkin lymphoma, lymphocyte depletion"
