"CUI_inp" "CUI_inp_name" "Map_type" "CUI_out" "CUI_out_name"
"263" "C0237967" "pediatric AIDS" "G/P" "C0019693" "HIV Infections"
"264" "C0030193" "Pain" "I" "C0030193" "Pain"
"265" "C0031117" "Peripheral Neuropathy" "A" "C0152025;C0477401" "Polyneuropathy;Other disorders of peripheral nervous system"
"266" "C0078911" "AIDS-Associated Nephropathy" "G/P" "C0019693;C0027707;C0042029;C0451717;C0495031" "HIV Infections;Nephritis, Interstitial;Urinary tract infection;Infections of kidney in pregnancy;Unspecified nephritic syndrome, focal and segmental glomerular lesions"
"267" "C0023804" "Lipomatosis, Multiple Symmetrical" "A" "C0869206" "Lipomatosis, not elsewhere classified"
"268" "C0008049" "Chickenpox" "I" "C0008049" "Chickenpox"
"269" "C0151313" "Sensory neuropathy" "A" "C0477392" "Other hereditary and idiopathic neuropathies"
"270" "C0013405" "Dyspnea, Paroxysmal" "G/P" "C0013404;C0018801" "Dyspnea;Heart failure"
"271" "C1956415" "Paroxysmal nocturnal dyspnea" "A" "C0013404" "Dyspnea"
"272" "C0027765" "nervous system disorder" "I" "C0027765" "nervous system disorder"
"273" "C0242510" "Drug usage" "G/P" "C0004936;C0478136" "Mental disorders;Other and unspecified symptoms and signs involving cognitive functions and awareness"
"274" "C0022661" "Kidney Failure, Chronic" "I" "C0022661" "Kidney Failure, Chronic"
"275" "C0027697" "Nephritis" "A" "C0268732;C0848548" "Nephritic syndrome;hypertensive nephropathy"
"276" "C2316810" "Chronic kidney disease stage 5" "G/P" "C0022661" "Kidney Failure, Chronic"
"277" "C0238217" "Renal transplant rejection" "A" "C0451764" "Kidney transplant failure and rejection"
"278" "C0023524" "Leukoencephalopathy, Progressive Multifocal" "I" "C0023524" "Leukoencephalopathy, Progressive Multifocal"
"279" "C0006849" "Oral candidiasis" "I" "C0006849" "Oral candidiasis"
"280" "C1299921" "Equine thrush (disorder)" "G/P" "C0037272" "Disease of Skin and Appendages"
"281" "C0019340" "Herpes NOS" "G/P" "C0042769" "Virus Diseases"
"282" "C0023895" "Liver diseases" "I" "C0023895" "Liver diseases"
"283" "C0240273" "Tender lymph node" "G/P" "C0030193" "Pain"
"284" "C0236865" "relational problems" "G/C" "C0478605;C0496692" "Other specified problems related to primary support group;Encounter due to problem related to primary support group, unspecified"
"285" "C0038354" "Stomach Diseases" "A" "C0494741" "Disease of stomach and duodenum, unspecified"
"286" "C0019196" "Hepatitis C" "A" "C0042721;C0348199" "Viral hepatitis;Other specified acute viral hepatitis"
"287" "C0026918" "Mycobacterium Infections" "I" "C0026918" "Mycobacterium Infections"
"288" "C0586989" "Varicella-zoster virus infection" "A" "C0348188" "Varicella without complication"
"289" "C0007873" "Uterine Cervical Neoplasm" "A" "C0007847" "Malignant tumor of cervix"
"290" "C0029434" "Osteogenesis Imperfecta" "I" "C0029434" "Osteogenesis Imperfecta"
"291" "C0011991" "Diarrhea" "A" "C0156173" "Functional diarrhea"
"292" "C0007684" "Central Nervous System Infection" "G/P" "C0007682;C0348336" "CNS disorder;Other and unspecified infectious diseases"
"293" "C0158945" "Congenital cytomegalovirus infection" "I" "C0158945" "Congenital cytomegalovirus infection"
"294" "C0270724" "Infantile Neuroaxonal Dystrophy" "G/P" "C0221394;C0477424;C0524851" "Circumscribed atrophy of brain;Other specified disorders of central nervous system;Neurodegenerative Disorders"
"295" "C0243025" "Hantavirus Pulmonary Syndrome" "G/P" "C0019101;C0032310;C0206062;C0478114;C1145670" "Hemorrhagic Fever with Renal Syndrome;Pneumonia, Viral;Lung Diseases, Interstitial;Other and unspecified abnormalities of breathing;Respiratory Failure"
"296" "C0019360" "Herpes zoster disease" "I" "C0019360" "Herpes zoster disease"
"297" "C0740380" "Varicella zoster" "A" "C0019360" "Herpes zoster disease"
"298" "C0396072" "Laryngeal papillomatosis" "A" "C0153952" "Benign neoplasm of larynx"
"299" "C0021400" "Influenza" "A" "C0348675" "Influenza with other respiratory manifestations, virus not identified"
"300" "C0239055" "chronic cryptosporidiosis" "G/P" "C0010418" "Cryptosporidiosis"
"301" "C0023473" "Myeloid Leukemia, Chronic" "I" "C0023473" "Myeloid Leukemia, Chronic"
"302" "C0398689" "Hyper-IgM Immunodeficiency Syndrome, Type 1" "A" "C0494249;C0740331" "Hereditary hypogammaglobulinemia;Immunodeficiency with increased immunoglobulin M"
"303" "C0043092" "Wegener Granulomatosis" "I" "C0043092" "Wegener Granulomatosis"
"304" "C0043515" "Zollinger-Ellison syndrome" "A" "C0000774" "Abnormality of secretion of gastrin"
"305" "C0030297" "Pancreatic Neoplasm" "A" "C0346647" "Malignant neoplasm of pancreas"
"306" "C0034013" "Precocious Puberty" "I" "C0034013" "Precocious Puberty"
"307" "C1334008" "High Grade Sarcoma" "G/P" "C0348362" "Malignant neoplasm of connective and soft tissue, unspecified"
"308" "C1261473" "Sarcoma" "A" "C0348362" "Malignant neoplasm of connective and soft tissue, unspecified"
"309" "C0334450" "Benign neoplasm of soft tissue" "A" "C0496876" "Other benign neoplasm of connective and other soft tissue, unspecified"
"310" "C2939420" "Metastatic Neoplasm" "G/P" "C0027651" "Neoplasms"
"311" "C0013336" "Dwarfism" "A" "C0494319" "Short stature, not elsewhere classified"
"312" "C0678222" "Breast Carcinoma" "A" "C0006142" "Malignant neoplasm of breast"
"313" "C0278488" "Carcinoma breast stage IV" "G/P" "C0006142" "Malignant neoplasm of breast"
"314" "C0278487" "Stage III Breast Cancer AJCC v6" "G/P" "C0006142" "Malignant neoplasm of breast"
"315" "C3146271" "Stage III Breast Cancer AJCC v7" "G/P" "C0006142" "Malignant neoplasm of breast"
"316" "C0006142" "Malignant neoplasm of breast" "I" "C0006142" "Malignant neoplasm of breast"
"317" "C0206663" "Neuroectodermal Tumor, Primitive" "G/P" "C0153633;C0349015;C0349016;C0496936;C0496950" "Malignant neoplasm of brain;Neoplasm of uncertain or unknown behavior of brain, supratentorial;Neoplasm of uncertain or unknown behavior of brain, infratentorial;Neoplasm of uncertain or unknown behavior of brain, unspecified;Neoplasm of uncertain or unknown behavior of endocrine gland"
"318" "C2931187" "Nephropathic cystinosis" "A" "C0268641" "Amino acid transport disorder"
"319" "C0029463" "Osteosarcoma" "G/P" "C0153509;C0153959;C0154125" "Malignant tumor of bone and articular cartilage;Benign tumor of bone and articular cartilage;Neoplasm of uncertain behavior of soft tissues"
"320" "C0585442" "Osteosarcoma of bone" "G/P" "C0153509;C0153959;C0154125" "Malignant tumor of bone and articular cartilage;Benign tumor of bone and articular cartilage;Neoplasm of uncertain behavior of soft tissues"
"321" "C0278512" "Osteosarcoma metastatic" "G/P" "C0153509;C0153959;C0154125" "Malignant tumor of bone and articular cartilage;Benign tumor of bone and articular cartilage;Neoplasm of uncertain behavior of soft tissues"
"322" "C0041408" "Turner Syndrome" "I" "C0041408" "Turner Syndrome"
"323" "C0877373" "Advanced cancer" "A" "C0006826" "Malignant Neoplasms"
"324" "C0002986" "Fabry Disease" "A" "C0023794;C0348489" "Lipoidosis;Other sphingolipidosis"
"325" "C0079744" "Diffuse Large B-Cell Lymphoma" "I" "C0079744" "Diffuse Large B-Cell Lymphoma"
"326" "C0079773" "Lymphoma, T-Cell, Cutaneous" "A" "C0026948;C0494171" "Mycosis Fungoides;Other and unspecified T-cell lymphomas"
"327" "C0023493" "Adult T-Cell Lymphoma/Leukemia" "I" "C0023493" "Adult T-Cell Lymphoma/Leukemia"
"328" "C0023492" "Leukemia, T-Cell" "G/P" "C0021051;C0023448;C0042769" "Immunologic Deficiency Syndromes;Lymphoid leukemia;Virus Diseases"
"329" "C0686619" "Secondary malignant neoplasm of lymph node" "I" "C0686619" "Secondary malignant neoplasm of lymph node"
"330" "C1096667" "Lymph node cancer metastatic" "G/C" "C0079744;C0494631;C0497156" "Diffuse Large B-Cell Lymphoma;Noninfective disorder of lymphatic vessels and lymph nodes, unspecified;Lymphadenopathy"
"331" "C0042384" "Vasculitis" "A" "C0003860" "Arteritis"
"332" "C0027121" "Myositis" "I" "C0027121" "Myositis"
"333" "C0022716" "Menkes Kinky Hair Syndrome" "A" "C0012714" "Disorder of copper metabolism"
"334" "C0600139" "Prostate carcinoma" "A" "C0376358" "Malignant neoplasm of prostate"
"335" "C1384494" "Metastatic Carcinoma" "G/P" "C0006826" "Malignant Neoplasms"
"336" "C0855090" "B-cell lymphoma refractory" "G/P" "C0348396" "B-cell lymphoma, unspecified"
"337" "C1140680" "Malignant neoplasm of ovary" "I" "C1140680" "Malignant neoplasm of ovary"
"338" "C0029925" "Ovarian Carcinoma" "A" "C1140680" "Malignant neoplasm of ovary"
"339" "C0018203" "Chronic granulomatous disease" "A" "C0016808" "Functional disorders of polymorphonuclear neutrophils"
"340" "C0393819" "Polyradiculoneuropathy, Chronic Inflammatory Demyelinating" "G/P" "C0152025;C0477402;C0477583;C0524851" "Polyneuropathy;Inflammatory polyneuropathy, unspecified;Systemic involvement of connective tissue, unspecified;Neurodegenerative Disorders"
"341" "C0025202" "melanoma" "A" "C0151779" "Cutaneous Melanoma"
"342" "C0035078" "Kidney Failure" "I" "C0035078" "Kidney Failure"
"343" "C0568062" "Methotrexate poisoning" "G/P" "C0274829;C0412836;C0869261" "Toxic effect of chiefly nonmedicinal substance;Poisoning by antineoplastic AND/OR immunosuppressive drug;Poisoning by antirheumatics, not elsewhere classified"
"344" "C0220613" "adult soft tissue sarcoma" "G/P" "C0027651;C0348362" "Neoplasms;Malignant neoplasm of connective and soft tissue, unspecified"
"345" "C0566602" "Primary sclerosing cholangitis" "A" "C0008311" "Cholangitis"
"346" "C0020626" "Hypoparathyroidism" "I" "C0020626" "Hypoparathyroidism"
"347" "C1306068" "After-cataract" "I" "C1306068" "After-cataract"
"348" "C1398939" "granulomatous; disorder (chronic) (childhood)" "A" "C0016808" "Functional disorders of polymorphonuclear neutrophils"
"349" "C0006118" "Brain Neoplasms" "A" "C0153633;C0349015;C0349016;C0496936" "Malignant neoplasm of brain;Neoplasm of uncertain or unknown behavior of brain, supratentorial;Neoplasm of uncertain or unknown behavior of brain, infratentorial;Neoplasm of uncertain or unknown behavior of brain, unspecified"
"350" "C1332128" "Peritoneal carcinomatosis" "G/P" "C0006826;C0036528;C0348355" "Malignant Neoplasms;Secondary malignant neoplasm of retroperitoneum and peritoneum;Kaposi's sarcoma of multiple organs"
"351" "C0027819" "Neuroblastoma" "G/P" "C0027651;C0153509;C0153633;C0154117;C0348359;C0348362;C0349015;C0349016;C0496936;C0750887" "Neoplasms;Malignant tumor of bone and articular cartilage;Malignant neoplasm of brain;Neoplasm of uncertain behaviour of adrenal gland;Malignant neoplasm of peripheral nerves and autonomic nervous system;Malignant neoplasm of connective and soft tissue, unspecified;Neoplasm of uncertain or unknown behavior of brain, supratentorial;Neoplasm of uncertain or unknown behavior of brain, infratentorial;Neoplasm of uncertain or unknown behavior of brain, unspecified;Adrenal Cancer"
"352" "C0035412" "Rhabdomyosarcoma" "G/P" "C0154125;C0348362" "Neoplasm of uncertain behavior of soft tissues;Malignant neoplasm of connective and soft tissue, unspecified"
"353" "C0700095" "Central neuroblastoma" "G/P" "C0027651;C0153509;C0153633;C0154117;C0348359;C0348362;C0349015;C0349016;C0496936;C0750887" "Neoplasms;Malignant tumor of bone and articular cartilage;Malignant neoplasm of brain;Neoplasm of uncertain behaviour of adrenal gland;Malignant neoplasm of peripheral nerves and autonomic nervous system;Malignant neoplasm of connective and soft tissue, unspecified;Neoplasm of uncertain or unknown behavior of brain, supratentorial;Neoplasm of uncertain or unknown behavior of brain, infratentorial;Neoplasm of uncertain or unknown behavior of brain, unspecified;Adrenal Cancer"
"354" "C3536893" "Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor" "G/P" "C0006826" "Malignant Neoplasms"
"355" "C1332225" "Aggressive Non-Hodgkin Lymphoma" "G/P" "C0024305" "Lymphoma, Non-Hodgkin"
"356" "C0206686" "Adrenocortical carcinoma" "A" "C0346402;C0750887" "Malignant neoplasm of adrenal cortex;Adrenal Cancer"
"357" "C1882062" "Neoplastic disease" "A" "C0694450" "Neoplasm of uncertain or unknown behavior, unspecified"
"358" "C0027796" "Neuralgia" "A" "C0494994" "Neuralgia and neuritis, unspecified"
"359" "C0276501" "Human immunodeficiency virus II infection" "G/P" "C0019693" "HIV Infections"
"360" "C0040188" "Tic disorder" "I" "C0040188" "Tic disorder"
"361" "C0030567" "Parkinson Disease" "I" "C0030567" "Parkinson Disease"
"362" "C0279680" "Transitional cell carcinoma of bladder" "A" "C0005684" "Malignant neoplasm of urinary bladder"
"363" "C0007112" "Adenocarcinoma of prostate" "A" "C0376358" "Malignant neoplasm of prostate"
"364" "C0677936" "Refractory cancer" "G/P" "C0006826" "Malignant Neoplasms"
"365" "C0015625" "Fanconi Anemia" "A" "C0702159" "Constitutional aplastic anemia"
"366" "C3469521" "FANCONI ANEMIA, COMPLEMENTATION GROUP A (disorder)" "G/P" "C0702159" "Constitutional aplastic anemia"
"367" "C0018799" "Heart Diseases" "I" "C0018799" "Heart Diseases"
"368" "C0206525" "Tuberculosis, Drug-Resistant" "G/P" "C0041296" "Tuberculosis"
"369" "C0017205" "Gaucher Disease" "A" "C0023794;C0348489" "Lipoidosis;Other sphingolipidosis"
"370" "C0011633" "Dermatomyositis" "I" "C0011633" "Dermatomyositis"
"371" "C0085655" "Polymyositis" "I" "C0085655" "Polymyositis"
"372" "C0221056" "Adult type dermatomyositis" "A" "C0011633;C0477588" "Dermatomyositis;Other dermatomyositis"
"373" "C0003872" "Arthritis, Psoriatic" "I" "C0003872" "Arthritis, Psoriatic"
"374" "C0280220" "stage, ovarian epithelial cancer" "G/P" "C0006826;C0027651;C1140680" "Malignant Neoplasms;Neoplasms;Malignant neoplasm of ovary"
"375" "C1527249" "Colorectal Cancer" "G/P" "C0007102" "Malignant tumor of colon"
"376" "C0009402" "Colorectal Carcinoma" "A" "C0007102" "Malignant tumor of colon"
"377" "C0235974" "Pancreatic carcinoma" "G/P" "C0006826;C0346647" "Malignant Neoplasms;Malignant neoplasm of pancreas"
"378" "C0346647" "Malignant neoplasm of pancreas" "I" "C0346647" "Malignant neoplasm of pancreas"
"379" "C2350622" "Radiation Fibrosis" "G/P" "C0034525" "Effects of radiation"
"380" "C0024314" "Lymphoproliferative Disorders" "A" "C0494214" "Neoplasm of uncertain or unknown behavior of lymphoid, hematopoietic and related tissue, unspecified"
"381" "C0280209" "stage, melanoma" "G/P" "C0151779" "Cutaneous Melanoma"
"382" "C0543478" "Residual Tumor" "G/C" "C0006826" "Malignant Neoplasms"
"383" "C0278996" "Cancer of Head and Neck" "A" "C0153660" "Malignant neoplasm of head, neck and face"
"384" "C1335729" "Refractory Neoplasm" "G/P" "C0027651" "Neoplasms"
"385" "C1328504" "Hormone refractory prostate cancer" "A" "C0376358" "Malignant neoplasm of prostate"
"386" "C0220641" "Lip and Oral Cavity Carcinoma" "G/P" "C0037272;C0153381" "Disease of Skin and Appendages;Malignant neoplasm of mouth"
"387" "C0153381" "Malignant neoplasm of mouth" "I" "C0153381" "Malignant neoplasm of mouth"
"388" "C0007131" "Non-Small Cell Lung Carcinoma" "A" "C0348343" "Malignant neoplasm of bronchus or lung, unspecified"
"389" "C0524909" "Hepatitis B, Chronic" "A" "C0042721" "Viral hepatitis"
"390" "C0525045" "Mood Disorders" "I" "C0525045" "Mood Disorders"
"391" "C0280099" "adult solid tumor" "G/P" "C0027651" "Neoplasms"
"392" "C0278506" "Non-small cell lung cancer stage III" "G/P" "C0348343" "Malignant neoplasm of bronchus or lung, unspecified"
"393" "C0278601" "Inflammatory Breast Carcinoma" "A" "C0006142" "Malignant neoplasm of breast"
"394" "C0027708" "Nephroblastoma" "G/P" "C0006826;C0042075;C0268701;C0348362;C0494158;C1261378" "Malignant Neoplasms;Urologic Diseases;Disorder of kidney and ureter, unspecified;Malignant neoplasm of connective and soft tissue, unspecified;Malignant neoplasm of kidney, except pelvis;Encounter due to family history of malignant neoplasm"
"395" "C0278695" "Neuroblastoma recurrent" "G/P" "C0027651;C0153509;C0153633;C0154117;C0348359;C0348362;C0349015;C0349016;C0496936;C0750887" "Neoplasms;Malignant tumor of bone and articular cartilage;Malignant neoplasm of brain;Neoplasm of uncertain behaviour of adrenal gland;Malignant neoplasm of peripheral nerves and autonomic nervous system;Malignant neoplasm of connective and soft tissue, unspecified;Neoplasm of uncertain or unknown behavior of brain, supratentorial;Neoplasm of uncertain or unknown behavior of brain, infratentorial;Neoplasm of uncertain or unknown behavior of brain, unspecified;Adrenal Cancer"
"396" "C0024301" "Lymphoma, Follicular" "I" "C0024301" "Lymphoma, Follicular"
"397" "C0027651" "Neoplasms" "I" "C0027651" "Neoplasms"
"398" "C0085292" "Stiff-Person Syndrome" "A" "C0477362" "Other specified extrapyramidal and movement disorders"
"399" "C0026764" "Multiple Myeloma" "I" "C0026764" "Multiple Myeloma"
"400" "C0278519" "recurrent childhood acute lymphoblastic leukemia" "G/P" "C0023449" "Acute lymphocytic leukemia"
"401" "C1519678" "Tumor Expansion" "G/P" "C0027651" "Neoplasms"
"402" "C0220645" "childhood soft tissue sarcoma" "G/P" "C0027651;C0348362" "Neoplasms;Malignant neoplasm of connective and soft tissue, unspecified"
"403" "C0023443" "Hairy Cell Leukemia" "I" "C0023443" "Hairy Cell Leukemia"
"404" "C1689985" "Absence (morphologic abnormality)" "G/C" "C0000768" "Congenital Abnormality"
"405" "C0854750" "Colorectal cancer recurrent" "G/P" "C0007102" "Malignant tumor of colon"
"406" "C0919976" "Renal cancer metastatic" "G/P" "C0494158" "Malignant neoplasm of kidney, except pelvis"
"407" "C0220650" "Metastatic malignant neoplasm to brain" "A" "C0494168" "Secondary malignant neoplasm of brain and cerebral meninges"
"408" "C0019829" "Hodgkin Disease" "I" "C0019829" "Hodgkin Disease"
"409" "C0024305" "Lymphoma, Non-Hodgkin" "I" "C0024305" "Lymphoma, Non-Hodgkin"
"410" "C0023448" "Lymphoid leukemia" "I" "C0023448" "Lymphoid leukemia"
